Staff_ID,Year,Role,Wins,Losses,Ties,Playoffs,Team
191,2043,Defensive Coordinator,9,9,0,Division,7
191,2044,Defensive Coordinator,13,7,0,Won Conference,7
191,2045,Defensive Coordinator,7,9,0,None,7
191,2046,Defensive Coordinator,8,8,0,None,7
191,2047,Defensive Coordinator,4,12,0,None,7
191,2048,Defensive Coordinator,11,7,0,Division,7
191,2049,Defensive Coordinator,8,8,0,None,7
191,2050,Defensive Coordinator,12,8,0,Won Conference,7
191,2051,Defensive Coordinator,13,5,0,Conference,24
191,2052,Defensive Coordinator,8,8,0,None,24
191,2053,Defensive Coordinator,6,10,0,None,24
191,2054,Defensive Coordinator,12,6,0,Division,24
191,2055,Defensive Coordinator,10,8,0,Division,24
191,2056,Defensive Coordinator,7,9,0,None,24
191,2057,Defensive Coordinator,7,8,1,None,24
196,2021,Strength Coordinator,9,7,0,None,17
196,2022,Strength Coordinator,6,10,0,None,17
196,2023,Strength Coordinator,9,7,0,None,17
196,2024,Strength Coordinator,11,7,0,Division,17
196,2025,Strength Coordinator,10,6,0,None,17
196,2026,Strength Coordinator,7,9,0,None,17
196,2027,Strength Coordinator,6,10,0,None,17
196,2028,Strength Coordinator,7,9,0,None,17
196,2029,Strength Coordinator,6,10,0,None,17
196,2030,Strength Coordinator,5,11,0,None,17
196,2031,Strength Coordinator,9,7,0,None,17
196,2032,Strength Coordinator,6,10,0,None,17
196,2033,Strength Coordinator,14,6,0,Champion,17
201,2028,Defensive Coordinator,8,8,0,None,14
201,2029,Defensive Coordinator,8,8,0,None,14
201,2030,Defensive Coordinator,10,8,0,Division,14
201,2031,Defensive Coordinator,11,7,0,Division,14
201,2032,Defensive Coordinator,10,7,0,Wild Card,24
201,2033,Defensive Coordinator,10,7,0,Wild Card,24
201,2034,Defensive Coordinator,11,7,1,Conference,24
201,2035,Defensive Coordinator,7,9,0,None,24
201,2036,Defensive Coordinator,11,6,0,Division,24
201,2037,Defensive Coordinator,12,7,0,Conference,24
201,2038,Defensive Coordinator,11,6,1,Conference,24
201,2039,Defensive Coordinator,7,8,1,None,24
201,2040,Defensive Coordinator,7,9,0,None,24
201,2041,Defensive Coordinator,4,12,0,None,24
201,2042,Defensive Coordinator,5,11,0,None,24
201,2043,Defensive Coordinator,8,8,0,None,24
201,2044,Defensive Coordinator,10,7,0,Wild Card,24
201,2045,Defensive Coordinator,11,6,0,Division,24
201,2046,Defensive Coordinator,11,7,0,Conference,24
201,2047,Defensive Coordinator,5,11,0,None,24
201,2048,Defensive Coordinator,9,7,0,None,24
201,2049,Defensive Coordinator,14,4,0,Conference,24
201,2050,Defensive Coordinator,7,9,0,None,24
207,2023,Assistant Coach,10,7,0,Wild Card,13
207,2024,Offensive Coordinator,6,10,0,None,13
207,2025,Offensive Coordinator,11,6,0,Wild Card,13
207,2026,Offensive Coordinator,6,8,2,None,13
207,2027,Offensive Coordinator,9,8,0,Wild Card,13
207,2028,Offensive Coordinator,7,9,0,None,13
207,2029,Offensive Coordinator,6,10,0,None,13
207,2030,Offensive Coordinator,11,6,0,Wild Card,13
207,2031,Offensive Coordinator,7,8,1,None,13
207,2032,Offensive Coordinator,17,2,0,Champion,13
207,2033,Offensive Coordinator,11,7,0,Conference,13
207,2034,Offensive Coordinator,8,7,1,None,13
207,2035,Offensive Coordinator,10,7,0,Wild Card,13
207,2036,Offensive Coordinator,14,5,0,Won Conference,13
207,2037,Offensive Coordinator,10,6,1,Wild Card,13
207,2038,Offensive Coordinator,8,8,0,None,13
207,2039,Offensive Coordinator,15,4,0,Champion,13
207,2040,Offensive Coordinator,7,9,0,None,13
207,2041,Offensive Coordinator,9,7,0,None,13
207,2042,Offensive Coordinator,5,11,0,None,13
207,2043,Offensive Coordinator,9,7,0,None,13
207,2044,Offensive Coordinator,10,7,0,Wild Card,20
207,2045,Offensive Coordinator,7,8,1,None,20
207,2046,Offensive Coordinator,9,9,0,Division,20
207,2047,Offensive Coordinator,7,9,0,None,20
207,2048,Offensive Coordinator,7,9,0,None,20
207,2049,Offensive Coordinator,9,8,0,Wild Card,20
207,2050,Offensive Coordinator,7,8,1,None,20
207,2051,Offensive Coordinator,13,5,0,Division,20
207,2052,Offensive Coordinator,11,6,0,Division,20
207,2053,Offensive Coordinator,10,7,0,Wild Card,20
207,2054,Offensive Coordinator,12,6,0,Conference,20
208,2032,Head Coach,8,8,0,None,27
208,2033,Head Coach,8,7,1,None,27
208,2034,Head Coach,7,10,0,Wild Card,27
208,2035,Head Coach,3,13,0,None,27
208,2036,Assistant Coach,11,7,0,Division,17
208,2037,Defensive Coordinator,8,8,0,None,23
208,2038,Head Coach,4,12,0,None,1
208,2039,Head Coach,6,10,0,None,1
208,2040,Head Coach,5,11,0,None,1
208,2041,Assistant Coach,6,10,0,None,28
208,2042,Assistant Coach,10,6,0,None,28
208,2043,Assistant Coach,9,7,0,None,28
208,2044,Assistant Coach,10,7,0,Wild Card,28
208,2045,Assistant Coach,5,11,0,None,28
208,2046,Assistant Coach,6,10,0,None,28
209,2023,Offensive Coordinator,9,7,0,None,22
209,2024,Offensive Coordinator,9,7,0,None,22
209,2025,Offensive Coordinator,7,9,0,None,22
209,2026,Offensive Coordinator,6,10,0,None,29
209,2027,Offensive Coordinator,8,8,0,None,29
209,2028,Offensive Coordinator,6,9,1,None,29
209,2029,Offensive Coordinator,6,10,0,None,0
209,2030,Offensive Coordinator,2,14,0,None,0
209,2031,Offensive Coordinator,5,11,0,None,0
209,2032,Offensive Coordinator,11,6,0,Division,31
209,2033,Offensive Coordinator,7,9,0,None,31
209,2034,Offensive Coordinator,5,10,1,None,31
209,2035,Offensive Coordinator,13,6,0,Conference,1
209,2036,Offensive Coordinator,9,7,0,None,1
209,2037,Offensive Coordinator,6,10,0,None,1
209,2038,Offensive Coordinator,4,12,0,None,1
210,2022,Strength Coordinator,13,6,0,Conference,11
210,2023,Strength Coordinator,12,6,0,Conference,11
210,2024,Strength Coordinator,9,6,1,None,11
210,2025,Strength Coordinator,14,4,0,Conference,11
210,2026,Strength Coordinator,6,10,0,None,11
210,2027,Strength Coordinator,12,5,0,Division,11
210,2028,Strength Coordinator,14,6,0,Champion,11
210,2029,Strength Coordinator,14,3,0,Division,11
211,2026,Defensive Coordinator,7,9,0,None,15
211,2027,Defensive Coordinator,12,6,0,Conference,15
211,2028,Defensive Coordinator,13,7,0,Won Conference,15
211,2029,Defensive Coordinator,12,8,0,Won Conference,15
211,2030,Defensive Coordinator,14,4,1,Champion,15
211,2031,Defensive Coordinator,11,6,0,Division,15
211,2032,Defensive Coordinator,9,7,0,None,15
211,2033,Defensive Coordinator,11,6,0,Wild Card,15
211,2034,Defensive Coordinator,10,8,0,Division,15
211,2035,Defensive Coordinator,6,10,0,None,15
211,2036,Defensive Coordinator,8,8,0,None,15
211,2037,Defensive Coordinator,7,9,0,None,15
211,2038,Defensive Coordinator,14,5,0,Champion,15
211,2039,Defensive Coordinator,7,8,1,None,15
211,2040,Defensive Coordinator,9,8,0,Wild Card,15
211,2041,Defensive Coordinator,7,9,0,None,15
211,2042,Defensive Coordinator,8,8,0,None,15
211,2043,Defensive Coordinator,13,6,0,Won Conference,15
211,2044,Defensive Coordinator,10,8,0,Division,15
211,2045,Defensive Coordinator,8,7,1,None,15
211,2046,Defensive Coordinator,5,11,0,None,15
211,2047,Defensive Coordinator,9,8,0,Wild Card,15
211,2048,Defensive Coordinator,7,9,0,None,15
211,2049,Defensive Coordinator,10,7,0,Wild Card,15
211,2050,Defensive Coordinator,10,7,0,Division,15
211,2051,Defensive Coordinator,9,8,0,Wild Card,15
211,2052,Defensive Coordinator,6,9,1,None,15
212,2022,Assistant Coach,4,12,0,None,18
212,2023,Assistant Coach,9,7,0,None,18
212,2024,Assistant Coach,10,7,0,Wild Card,18
212,2025,Assistant Coach,6,10,0,None,18
212,2026,Defensive Coordinator,9,7,1,Wild Card,25
212,2027,Defensive Coordinator,14,5,0,Won Conference,25
212,2028,Defensive Coordinator,14,3,0,Division,25
212,2029,Defensive Coordinator,9,8,0,Wild Card,25
212,2030,Defensive Coordinator,11,6,1,Conference,25
212,2031,Defensive Coordinator,7,9,0,None,25
212,2032,Defensive Coordinator,5,11,0,None,25
212,2033,Defensive Coordinator,7,9,0,None,25
212,2034,Defensive Coordinator,9,7,0,None,25
212,2035,Defensive Coordinator,8,8,0,None,25
212,2036,Defensive Coordinator,9,7,0,None,25
212,2037,Defensive Coordinator,8,8,0,None,12
212,2038,Defensive Coordinator,7,9,0,None,12
212,2039,Defensive Coordinator,11,7,0,Division,12
212,2040,Defensive Coordinator,12,7,0,Conference,12
212,2041,Defensive Coordinator,11,7,0,Division,12
212,2042,Defensive Coordinator,13,6,1,Won Conference,12
212,2043,Defensive Coordinator,10,8,0,Division,12
212,2044,Defensive Coordinator,4,12,0,None,12
212,2045,Assistant Coach,7,9,0,None,7
212,2046,Assistant Coach,8,8,0,None,7
212,2047,Assistant Coach,4,12,0,None,7
213,2021,Strength Coordinator,8,8,0,None,22
213,2022,Strength Coordinator,10,6,1,Wild Card,22
213,2023,Strength Coordinator,9,7,0,None,22
213,2024,Strength Coordinator,7,9,0,None,23
213,2025,Strength Coordinator,8,8,0,None,23
213,2026,Strength Coordinator,9,7,0,None,23
213,2027,Strength Coordinator,8,8,0,None,23
213,2028,Strength Coordinator,6,10,0,None,23
213,2029,Strength Coordinator,6,10,0,None,23
213,2030,Strength Coordinator,5,11,0,None,23
213,2031,Strength Coordinator,6,9,1,None,23
213,2032,Strength Coordinator,8,8,0,None,23
213,2033,Strength Coordinator,7,9,0,None,23
213,2034,Strength Coordinator,11,7,1,Conference,23
213,2035,Strength Coordinator,7,8,1,None,23
213,2036,Strength Coordinator,2,14,0,None,23
213,2037,Strength Coordinator,12,6,0,Conference,31
213,2038,Strength Coordinator,9,8,0,Wild Card,31
213,2039,Strength Coordinator,9,7,0,None,31
213,2040,Strength Coordinator,11,6,0,Division,31
213,2041,Strength Coordinator,9,7,1,Wild Card,31
213,2042,Strength Coordinator,7,9,0,None,31
213,2043,Strength Coordinator,3,12,1,None,31
213,2044,Strength Coordinator,7,9,0,None,31
213,2045,Strength Coordinator,3,13,0,None,31
213,2046,Strength Coordinator,9,7,0,None,31
213,2047,Strength Coordinator,5,11,0,None,31
216,2022,Assistant Coach,6,9,1,None,4
216,2023,Assistant Coach,11,6,0,Division,4
216,2024,Assistant Coach,9,7,0,None,4
216,2025,Assistant Coach,10,7,0,Wild Card,4
216,2026,Assistant Coach,5,11,0,None,4
216,2027,Assistant Coach,9,8,1,Division,4
216,2028,Assistant Coach,12,6,0,Conference,4
216,2029,Assistant Coach,6,10,0,None,4
216,2030,Assistant Coach,7,9,0,None,4
216,2031,Assistant Coach,9,8,0,Wild Card,4
216,2032,Assistant Coach,11,6,0,Division,4
216,2033,Assistant Coach,7,9,0,None,4
216,2034,Assistant Coach,6,10,0,None,4
216,2035,Assistant Coach,11,6,0,Division,4
216,2036,Assistant Coach,14,5,0,Champion,4
216,2037,Assistant Coach,11,7,0,Division,4
216,2038,Assistant Coach,10,8,0,Division,4
216,2039,Assistant Coach,9,8,0,Wild Card,4
216,2040,Assistant Coach,9,10,0,Conference,4
216,2041,Assistant Coach,11,6,0,Division,4
216,2042,Assistant Coach,8,8,0,None,4
216,2043,Assistant Coach,14,4,0,Conference,4
216,2044,Assistant Coach,8,8,0,None,4
216,2045,Assistant Coach,9,7,0,None,4
216,2046,Assistant Coach,9,8,0,Wild Card,4
218,2026,Defensive Coordinator,13,4,0,Wild Card,20
218,2027,Defensive Coordinator,8,8,0,None,20
218,2028,Defensive Coordinator,9,8,0,Wild Card,20
218,2029,Defensive Coordinator,11,8,0,Conference,20
218,2030,Defensive Coordinator,10,7,0,Wild Card,20
218,2031,Defensive Coordinator,8,7,2,Wild Card,20
218,2032,Defensive Coordinator,6,10,0,None,20
218,2033,Defensive Coordinator,12,8,0,Won Conference,20
218,2034,Defensive Coordinator,5,10,1,None,20
218,2035,Defensive Coordinator,14,5,0,Champion,20
218,2036,Defensive Coordinator,8,8,0,None,20
218,2037,Defensive Coordinator,12,6,0,Division,20
219,2022,Assistant Coach,12,6,0,Conference,15
219,2023,Assistant Coach,6,10,0,None,15
219,2024,Head Coach,2,13,1,None,15
219,2025,Head Coach,7,9,0,None,15
219,2026,Head Coach,7,9,0,None,15
219,2027,Head Coach,12,6,0,Conference,15
219,2028,Head Coach,13,7,0,Won Conference,15
219,2029,Head Coach,12,8,0,Won Conference,15
219,2030,Head Coach,14,4,1,Champion,15
219,2031,Head Coach,11,6,0,Division,15
219,2032,Head Coach,9,7,0,None,15
219,2033,Head Coach,11,6,0,Wild Card,15
219,2034,Head Coach,10,8,0,Division,15
219,2035,Head Coach,6,10,0,None,15
225,2022,Defensive Coordinator,13,6,0,Conference,11
225,2023,Defensive Coordinator,12,6,0,Conference,11
225,2024,Defensive Coordinator,9,6,1,None,11
225,2025,Defensive Coordinator,14,4,0,Conference,11
225,2026,Defensive Coordinator,6,10,0,None,11
225,2027,Head Coach,12,5,0,Division,11
225,2028,Head Coach,14,6,0,Champion,11
225,2029,Head Coach,14,3,0,Division,11
225,2030,Head Coach,14,6,0,Won Conference,11
225,2031,Head Coach,7,8,1,None,11
225,2032,Head Coach,9,8,0,Wild Card,11
225,2033,Head Coach,7,9,0,None,11
225,2034,Head Coach,12,7,1,Champion,11
225,2035,Head Coach,6,10,0,None,11
225,2036,Defensive Coordinator,9,9,0,Division,16
225,2037,Defensive Coordinator,14,5,0,Champion,16
225,2038,Defensive Coordinator,14,4,0,Conference,16
225,2039,Defensive Coordinator,10,6,1,Wild Card,2
225,2040,Defensive Coordinator,9,7,0,None,2
225,2041,Defensive Coordinator,9,7,0,None,2
225,2042,Defensive Coordinator,11,6,0,Division,2
225,2043,Defensive Coordinator,15,4,0,Champion,2
225,2044,Defensive Coordinator,15,4,1,Champion,2
225,2045,Defensive Coordinator,10,6,1,Wild Card,2
235,2021,Offensive Coordinator,4,12,0,None,16
235,2022,Head Coach,6,10,0,None,16
235,2023,Head Coach,11,6,0,Division,16
235,2024,Head Coach,6,10,0,None,16
235,2025,Offensive Coordinator,2,14,0,None,24
235,2026,Head Coach,10,8,0,Conference,18
235,2027,Head Coach,8,8,0,None,18
235,2028,Head Coach,12,6,0,Division,18
235,2029,Head Coach,13,4,0,Division,18
235,2030,Head Coach,9,8,0,Wild Card,18
235,2031,Head Coach,10,8,0,Division,18
235,2032,Head Coach,10,7,0,Wild Card,18
235,2033,Head Coach,11,6,0,Division,18
235,2034,Head Coach,8,8,0,None,18
235,2035,Head Coach,9,8,0,Wild Card,18
235,2036,Head Coach,8,9,0,Wild Card,18
235,2037,Head Coach,9,8,0,Wild Card,18
235,2038,Head Coach,10,8,0,Division,18
235,2039,Head Coach,7,7,2,None,18
235,2040,Head Coach,10,5,2,Wild Card,18
235,2041,Head Coach,9,8,0,Wild Card,18
235,2042,Head Coach,6,10,0,None,18
235,2043,Offensive Coordinator,7,9,0,None,1
235,2044,Offensive Coordinator,10,7,0,Division,1
235,2045,Offensive Coordinator,3,13,0,None,1
238,2022,Assistant Coach,6,10,0,None,16
238,2023,Assistant Coach,11,6,0,Division,16
238,2024,Assistant Coach,6,10,0,None,16
238,2025,Assistant Coach,9,8,0,Wild Card,16
238,2026,Assistant Coach,14,4,0,Conference,16
238,2027,Assistant Coach,12,5,0,Wild Card,16
238,2028,Assistant Coach,6,10,0,None,16
238,2029,Assistant Coach,9,8,0,Wild Card,16
241,2021,Assistant Coach,9,8,0,Wild Card,6
241,2022,Assistant Coach,8,7,1,None,6
241,2023,Head Coach,9,7,0,None,18
241,2024,Head Coach,10,7,0,Wild Card,18
241,2025,Head Coach,6,10,0,None,18
241,2026,Head Coach,6,9,1,None,28
241,2027,Head Coach,6,10,0,None,28
241,2028,Head Coach,11,6,1,Conference,28
241,2029,Head Coach,6,10,0,None,28
241,2030,Defensive Coordinator,11,5,1,Division,2
241,2031,Head Coach,4,11,1,None,10
241,2032,Head Coach,7,9,0,None,10
241,2033,Head Coach,7,9,0,None,10
241,2034,Head Coach,9,8,0,Wild Card,10
241,2035,Head Coach,13,7,0,Won Conference,10
241,2036,Head Coach,12,7,0,Conference,10
241,2037,Head Coach,9,8,0,Wild Card,10
241,2038,Head Coach,8,8,0,None,10
241,2039,Head Coach,11,8,0,Conference,10
241,2040,Head Coach,5,11,0,None,10
241,2041,Head Coach,6,10,0,None,1
241,2042,Head Coach,7,9,0,None,1
241,2043,Head Coach,7,9,0,None,1
241,2044,Head Coach,10,7,0,Division,1
241,2045,Head Coach,3,13,0,None,1
241,2046,Assistant Coach,8,8,0,None,3
241,2047,Assistant Coach,9,7,0,None,3
241,2048,Assistant Coach,10,7,0,Wild Card,3
241,2049,Assistant Coach,11,7,1,Conference,3
241,2050,Assistant Coach,9,8,0,Wild Card,3
241,2051,Assistant Coach,6,10,0,None,3
243,2022,Offensive Coordinator,7,8,1,None,26
243,2023,Offensive Coordinator,10,7,0,Wild Card,26
243,2024,Offensive Coordinator,4,12,0,None,26
243,2025,Offensive Coordinator,15,4,0,Champion,26
243,2026,Offensive Coordinator,12,6,1,Champion,26
243,2027,Offensive Coordinator,9,8,0,Wild Card,26
243,2028,Offensive Coordinator,10,7,0,Wild Card,26
243,2029,Offensive Coordinator,4,12,0,None,26
243,2030,Offensive Coordinator,11,7,0,Division,26
243,2031,Offensive Coordinator,13,6,0,Won Conference,26
243,2032,Offensive Coordinator,13,6,0,Won Conference,26
243,2033,Offensive Coordinator,9,7,1,Wild Card,22
243,2034,Offensive Coordinator,10,7,0,Wild Card,22
243,2035,Offensive Coordinator,14,3,0,Division,22
243,2036,Offensive Coordinator,7,9,0,None,22
243,2037,Offensive Coordinator,4,12,0,None,22
243,2038,Offensive Coordinator,13,6,0,Won Conference,22
243,2039,Offensive Coordinator,12,5,1,Conference,22
243,2040,Offensive Coordinator,6,10,0,None,22
243,2041,Offensive Coordinator,6,10,0,None,7
243,2042,Offensive Coordinator,15,5,0,Champion,7
243,2043,Offensive Coordinator,9,9,0,Division,7
243,2044,Offensive Coordinator,13,7,0,Won Conference,7
243,2045,Offensive Coordinator,7,9,0,None,7
243,2046,Offensive Coordinator,8,8,0,None,7
243,2047,Offensive Coordinator,4,12,0,None,7
243,2048,Offensive Coordinator,11,7,0,Division,7
243,2049,Offensive Coordinator,8,8,0,None,7
243,2050,Offensive Coordinator,12,8,0,Won Conference,7
243,2051,Offensive Coordinator,9,8,0,Wild Card,7
244,2023,Assistant Coach,5,11,0,None,6
244,2024,Assistant Coach,11,6,0,Division,6
244,2025,Assistant Coach,9,7,0,None,6
244,2026,Assistant Coach,11,7,0,Division,6
244,2027,Assistant Coach,16,3,0,Champion,6
244,2028,Assistant Coach,7,9,0,None,6
244,2029,Assistant Coach,8,8,0,None,6
244,2030,Assistant Coach,7,7,2,None,6
244,2031,Assistant Coach,6,10,0,None,6
244,2032,Head Coach,8,8,0,None,6
244,2033,Head Coach,7,9,0,None,6
244,2034,Head Coach,7,9,0,None,6
244,2035,Head Coach,0,16,0,None,6
244,2036,Head Coach,9,7,0,None,27
244,2037,Head Coach,6,10,0,None,27
244,2038,Head Coach,8,8,0,None,27
244,2039,Offensive Coordinator,9,7,0,None,31
244,2040,Head Coach,10,6,1,Wild Card,14
244,2041,Head Coach,8,8,0,None,14
244,2042,Head Coach,7,9,0,None,14
244,2043,Head Coach,11,6,0,Wild Card,14
244,2044,Head Coach,4,12,0,None,14
244,2045,Head Coach,11,7,1,Conference,21
244,2046,Head Coach,8,8,0,None,21
244,2047,Head Coach,8,8,0,None,21
244,2048,Head Coach,10,5,2,Wild Card,21
244,2049,Head Coach,1,15,0,None,21
249,2022,Assistant Coach,3,13,0,None,24
249,2023,Assistant Coach,4,12,0,None,24
249,2024,Assistant Coach,7,9,0,None,24
249,2025,Assistant Coach,11,6,0,Wild Card,13
249,2026,Assistant Coach,6,8,2,None,13
249,2027,Assistant Coach,9,8,0,Wild Card,13
249,2028,Assistant Coach,7,9,0,None,13
249,2029,Assistant Coach,6,10,0,None,13
249,2030,Assistant Coach,11,6,0,Wild Card,13
249,2031,Assistant Coach,7,8,1,None,13
249,2032,Assistant Coach,17,2,0,Champion,13
249,2033,Assistant Coach,11,7,0,Conference,13
249,2034,Assistant Coach,8,7,1,None,13
249,2035,Assistant Coach,10,7,0,Wild Card,13
249,2036,Assistant Coach,14,5,0,Won Conference,13
249,2037,Assistant Coach,10,6,1,Wild Card,13
249,2038,Assistant Coach,8,8,0,None,13
249,2039,Assistant Coach,15,4,0,Champion,13
249,2040,Assistant Coach,7,9,0,None,13
249,2041,Assistant Coach,9,7,0,None,13
252,2037,Head Coach,7,9,0,None,5
252,2038,Head Coach,8,8,0,None,5
252,2039,Head Coach,3,13,0,None,5
261,2021,Assistant Coach,9,7,0,None,17
261,2022,Assistant Coach,6,10,0,None,17
261,2023,Head Coach,9,7,0,None,17
261,2024,Head Coach,11,7,0,Division,17
261,2025,Head Coach,10,6,0,None,17
261,2026,Head Coach,7,9,0,None,17
261,2027,Head Coach,6,10,0,None,17
262,2021,Strength Coordinator,13,7,0,Champion,13
262,2022,Strength Coordinator,14,6,0,Won Conference,13
262,2023,Strength Coordinator,10,7,0,Wild Card,13
262,2024,Strength Coordinator,6,10,0,None,13
262,2025,Strength Coordinator,11,6,0,Wild Card,13
262,2026,Strength Coordinator,6,8,2,None,13
262,2027,Strength Coordinator,9,8,0,Wild Card,13
262,2028,Strength Coordinator,7,9,0,None,13
262,2029,Strength Coordinator,6,10,0,None,13
262,2030,Strength Coordinator,11,6,0,Wild Card,13
262,2031,Strength Coordinator,7,8,1,None,13
264,2021,Strength Coordinator,11,8,0,Conference,31
264,2022,Strength Coordinator,6,10,0,None,31
264,2023,Strength Coordinator,7,9,0,None,31
264,2024,Strength Coordinator,8,8,0,None,31
265,2028,Assistant Coach,7,8,1,None,5
265,2029,Assistant Coach,8,8,0,None,5
265,2030,Assistant Coach,4,12,0,None,5
265,2031,Assistant Coach,7,9,0,None,5
265,2032,Assistant Coach,3,13,0,None,5
265,2033,Assistant Coach,6,10,0,None,5
265,2035,Assistant Coach,8,8,0,None,31
265,2036,Assistant Coach,8,8,0,None,31
265,2037,Assistant Coach,12,6,0,Conference,31
265,2038,Assistant Coach,9,8,0,Wild Card,31
265,2039,Assistant Coach,9,7,0,None,31
265,2040,Assistant Coach,11,6,0,Division,31
265,2041,Assistant Coach,9,7,1,Wild Card,31
265,2042,Assistant Coach,7,9,0,None,31
265,2043,Assistant Coach,3,12,1,None,31
265,2044,Assistant Coach,7,9,0,None,31
266,2021,Defensive Coordinator,4,12,0,None,16
266,2022,Defensive Coordinator,6,10,0,None,16
266,2023,Defensive Coordinator,11,6,0,Division,16
266,2024,Defensive Coordinator,6,10,0,None,16
266,2025,Defensive Coordinator,9,8,0,Wild Card,16
266,2026,Defensive Coordinator,14,4,0,Conference,16
266,2027,Defensive Coordinator,12,5,0,Wild Card,16
266,2028,Defensive Coordinator,6,10,0,None,16
266,2029,Defensive Coordinator,9,8,0,Wild Card,16
266,2030,Defensive Coordinator,14,4,0,Conference,16
266,2031,Defensive Coordinator,8,8,0,None,16
266,2032,Defensive Coordinator,8,8,0,None,16
266,2033,Defensive Coordinator,8,8,0,None,16
266,2034,Defensive Coordinator,10,7,0,Wild Card,16
266,2035,Defensive Coordinator,7,9,0,None,16
267,2022,Assistant Coach,6,10,0,None,23
267,2023,Assistant Coach,6,10,0,None,23
267,2024,Assistant Coach,7,9,0,None,23
267,2025,Assistant Coach,8,8,0,None,23
267,2026,Assistant Coach,9,7,0,None,23
267,2027,Assistant Coach,8,8,0,None,23
267,2028,Assistant Coach,6,10,0,None,23
267,2029,Assistant Coach,6,10,0,None,23
267,2030,Assistant Coach,5,11,0,None,23
267,2031,Assistant Coach,6,9,1,None,23
267,2032,Defensive Coordinator,8,8,0,None,23
267,2033,Defensive Coordinator,7,9,0,None,23
267,2034,Defensive Coordinator,11,7,1,Conference,23
267,2035,Defensive Coordinator,7,8,1,None,23
267,2036,Defensive Coordinator,2,14,0,None,23
267,2037,Defensive Coordinator,5,11,0,None,29
267,2038,Defensive Coordinator,8,8,0,None,29
267,2039,Defensive Coordinator,12,7,0,Won Conference,29
267,2040,Defensive Coordinator,11,5,1,Division,29
267,2041,Defensive Coordinator,5,11,0,None,29
267,2042,Defensive Coordinator,10,7,0,Wild Card,29
267,2043,Defensive Coordinator,7,9,0,None,29
267,2044,Defensive Coordinator,6,9,1,None,29
267,2045,Defensive Coordinator,6,10,0,None,29
267,2046,Defensive Coordinator,6,10,0,None,29
267,2047,Defensive Coordinator,11,7,0,Conference,29
267,2048,Defensive Coordinator,8,7,1,None,29
267,2049,Defensive Coordinator,10,8,0,Division,29
267,2050,Defensive Coordinator,10,7,0,Division,29
267,2051,Defensive Coordinator,11,7,0,Division,29
267,2052,Defensive Coordinator,6,8,2,None,29
267,2053,Defensive Coordinator,13,4,0,Division,29
267,2054,Defensive Coordinator,7,9,0,None,29
272,2021,Assistant Coach,7,9,0,None,21
272,2022,Assistant Coach,8,8,0,None,21
272,2023,Offensive Coordinator,12,8,0,Won Conference,21
272,2024,Head Coach,7,9,0,None,23
272,2025,Head Coach,8,8,0,None,23
272,2026,Head Coach,9,7,0,None,23
272,2027,Head Coach,8,8,0,None,23
272,2028,Head Coach,6,10,0,None,23
272,2029,Offensive Coordinator,8,8,0,None,30
272,2030,Offensive Coordinator,4,12,0,None,30
272,2031,Head Coach,9,7,0,None,17
272,2032,Head Coach,6,10,0,None,17
272,2033,Head Coach,14,6,0,Champion,17
272,2034,Head Coach,6,10,0,None,17
272,2035,Head Coach,14,5,0,Champion,20
272,2036,Head Coach,8,8,0,None,20
272,2037,Head Coach,12,6,0,Division,20
272,2038,Head Coach,8,8,0,None,20
272,2039,Head Coach,6,10,0,None,20
272,2040,Offensive Coordinator,11,5,1,Division,29
272,2041,Head Coach,10,7,1,Division,6
272,2042,Head Coach,6,9,1,None,6
272,2043,Head Coach,6,10,0,None,6
272,2044,Head Coach,8,7,1,None,11
272,2045,Head Coach,7,9,0,None,11
272,2046,Head Coach,10,7,0,Wild Card,11
272,2047,Head Coach,12,5,0,Division,11
272,2048,Head Coach,7,9,0,None,11
272,2049,Head Coach,9,8,0,Wild Card,11
274,2023,Assistant Coach,12,8,0,Won Conference,21
274,2024,Assistant Coach,8,8,0,None,21
274,2025,Assistant Coach,5,11,0,None,21
274,2026,Assistant Coach,7,9,0,None,21
274,2027,Assistant Coach,6,10,0,None,21
274,2028,Assistant Coach,8,8,0,None,21
274,2029,Assistant Coach,10,7,0,Wild Card,21
274,2030,Assistant Coach,9,7,0,None,21
274,2031,Assistant Coach,7,9,0,None,21
274,2032,Assistant Coach,8,8,0,None,21
274,2033,Assistant Coach,9,7,0,None,21
274,2034,Assistant Coach,8,8,0,None,21
274,2035,Assistant Coach,5,11,0,None,21
274,2036,Head Coach,6,10,0,None,21
274,2037,Head Coach,6,10,0,None,21
274,2038,Head Coach,3,13,0,None,21
274,2039,Assistant Coach,9,8,1,Division,0
274,2040,Assistant Coach,13,7,0,Champion,0
274,2041,Assistant Coach,12,5,0,Division,0
274,2042,Assistant Coach,8,8,0,None,0
279,2021,Assistant Coach,15,4,0,Won Conference,7
279,2022,Offensive Coordinator,11,6,0,Wild Card,12
279,2023,Offensive Coordinator,11,6,0,Wild Card,12
279,2024,Offensive Coordinator,7,9,0,None,12
279,2025,Offensive Coordinator,7,9,0,None,12
279,2026,Offensive Coordinator,12,8,0,Won Conference,14
279,2027,Offensive Coordinator,6,10,0,None,14
279,2028,Offensive Coordinator,8,8,0,None,14
283,2026,Offensive Coordinator,10,7,0,Wild Card,12
